time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.0060625,2.515000e+01,-5.007794e+00,8.743465e-01,2.651356e-01,5.941749e-01,6.209511e-01,0.152451,54.8822
0.00609375,2.515000e+01,-5.007980e+00,8.743465e-01,2.648399e-01,5.939564e-01,6.204865e-01,0.153236,55.1651
0.006125,2.515000e+01,-5.008159e+00,8.743465e-01,2.645526e-01,5.938427e-01,6.199324e-01,0.154022,55.4480
0.00615625,2.515000e+01,-5.008340e+00,8.743465e-01,2.643205e-01,5.934573e-01,6.197908e-01,0.154808,55.7309
0.0061875,2.515000e+01,-5.008506e+00,8.743465e-01,2.635227e-01,5.929913e-01,6.184058e-01,0.155594,56.0138
0.00621875,2.515000e+01,-5.008678e+00,8.743465e-01,2.633193e-01,5.923690e-01,6.185775e-01,0.156380,56.2967
0.00625,2.515000e+01,-5.008856e+00,8.743465e-01,2.632520e-01,5.917751e-01,6.190401e-01,0.157166,56.5796
0.00628125,2.515000e+01,-5.009035e+00,8.743465e-01,2.631541e-01,5.915782e-01,6.190157e-01,0.157951,56.8625
0.0063125,2.515000e+01,-5.009213e+00,8.743465e-01,2.626463e-01,5.909938e-01,6.184324e-01,0.158737,57.1454
0.00634375,2.515000e+01,-5.009386e+00,8.743465e-01,2.621871e-01,5.905599e-01,6.178047e-01,0.159523,57.4283
0.006375,2.515000e+01,-5.009574e+00,8.743465e-01,2.626881e-01,5.907584e-01,6.187772e-01,0.160309,57.7112
0.00640625,2.515000e+01,-5.009755e+00,8.743465e-01,2.625033e-01,5.906510e-01,6.184539e-01,0.161095,57.9941
0.0064375,2.515000e+01,-5.009938e+00,8.743465e-01,2.622932e-01,5.901550e-01,6.184783e-01,0.161880,58.2770
0.00646875,2.515000e+01,-5.010118e+00,8.743465e-01,2.617716e-01,5.896675e-01,6.177590e-01,0.162666,58.5599
