time,n,URef,J,KT,10KQ,eta0
0.0019697,2.515000e+01,-4.975894e+00,8.701310e-01,2.975286e-01,6.304221e-01,6.535852e-01
0.002,2.515000e+01,-4.976321e+00,8.702058e-01,2.970743e-01,6.307696e-01,6.522840e-01
0.0020303,2.515000e+01,-4.976736e+00,8.702783e-01,2.971498e-01,6.315931e-01,6.516530e-01
0.00206061,2.515000e+01,-4.977152e+00,8.703511e-01,2.972047e-01,6.315288e-01,6.518943e-01
0.00209091,2.515000e+01,-4.977564e+00,8.704231e-01,2.971659e-01,6.316336e-01,6.517546e-01
0.00212121,2.515000e+01,-4.977979e+00,8.704957e-01,2.969871e-01,6.311002e-01,6.519677e-01
0.00215152,2.515000e+01,-4.978398e+00,8.705689e-01,2.969342e-01,6.306206e-01,6.524019e-01
0.00218182,2.515000e+01,-4.978801e+00,8.706395e-01,2.964640e-01,6.304174e-01,6.516316e-01
0.00221212,2.515000e+01,-4.979202e+00,8.707097e-01,2.965800e-01,6.306632e-01,6.516850e-01
0.00224242,2.515000e+01,-4.979580e+00,8.707756e-01,2.962258e-01,6.313661e-01,6.502315e-01
0.00227273,2.515000e+01,-4.979949e+00,8.708401e-01,2.963175e-01,6.320058e-01,6.498226e-01
0.00230303,2.515000e+01,-4.980309e+00,8.709032e-01,2.958863e-01,6.315567e-01,6.493850e-01
0.00233333,2.515000e+01,-4.980654e+00,8.709634e-01,2.955143e-01,6.316452e-01,6.485228e-01
0.00236364,2.515000e+01,-4.981000e+00,8.710239e-01,2.955917e-01,6.316694e-01,6.487127e-01
0.00239394,2.515000e+01,-4.981382e+00,8.710907e-01,2.962102e-01,6.308712e-01,6.509432e-01
0.00242424,2.515000e+01,-4.981776e+00,8.711597e-01,2.964802e-01,6.306643e-01,6.518012e-01
0.00245455,2.515000e+01,-4.982153e+00,8.712256e-01,2.960520e-01,6.309039e-01,6.506621e-01
0.00248485,2.515000e+01,-4.982489e+00,8.712844e-01,2.952285e-01,6.316794e-01,6.480997e-01
0.00251515,2.515000e+01,-4.982805e+00,8.713396e-01,2.947497e-01,6.318589e-01,6.469059e-01
0.00254545,2.515000e+01,-4.983135e+00,8.713973e-01,2.948671e-01,6.312624e-01,6.478175e-01
0.00257576,2.515000e+01,-4.983475e+00,8.714568e-01,2.948380e-01,6.307417e-01,6.483328e-01
0.00260606,2.515000e+01,-4.983797e+00,8.715132e-01,2.946015e-01,6.312703e-01,6.473119e-01
0.00263636,2.515000e+01,-4.984114e+00,8.715685e-01,2.947060e-01,6.318568e-01,6.469819e-01
0.00266667,2.515000e+01,-4.984422e+00,8.716223e-01,2.942101e-01,6.314209e-01,6.463788e-01
0.00269697,2.515000e+01,-4.984723e+00,8.716749e-01,2.940227e-01,6.315151e-01,6.459098e-01
0.00272727,2.515000e+01,-4.985032e+00,8.717290e-01,2.938760e-01,6.308754e-01,6.462821e-01
0.00275758,2.515000e+01,-4.985373e+00,8.717886e-01,2.942606e-01,6.297792e-01,6.482985e-01
0.00278788,2.515000e+01,-4.985713e+00,8.718482e-01,2.941305e-01,6.295349e-01,6.483081e-01
0.00281818,2.515000e+01,-4.986037e+00,8.719048e-01,2.938145e-01,6.300072e-01,6.471677e-01
0.00284848,2.515000e+01,-4.986286e+00,8.719484e-01,2.924278e-01,6.315141e-01,6.426087e-01
0.00287879,2.515000e+01,-4.986528e+00,8.719906e-01,2.922334e-01,6.316520e-01,6.420721e-01
0.00290909,2.515000e+01,-4.986806e+00,8.720392e-01,2.927837e-01,6.308501e-01,6.441351e-01
0.00293939,2.515000e+01,-4.987106e+00,8.720917e-01,2.928886e-01,6.298492e-01,6.454287e-01
0.0029697,2.515000e+01,-4.987401e+00,8.721434e-01,2.927576e-01,6.298350e-01,6.451923e-01
0.003,2.515000e+01,-4.987689e+00,8.721938e-01,2.924789e-01,6.296039e-01,6.448520e-01
0.00303125,2.515000e+01,-4.987960e+00,8.722411e-01,2.920834e-01,6.295944e-01,6.440247e-01
0.0030625,2.515000e+01,-4.988243e+00,8.722906e-01,2.926019e-01,6.304026e-01,6.443779e-01
0.00309375,2.515000e+01,-4.988527e+00,8.723402e-01,2.923816e-01,6.302052e-01,6.441310e-01
0.003125,2.515000e+01,-4.988820e+00,8.723914e-01,2.919531e-01,6.289336e-01,6.445251e-01
0.00315625,2.515000e+01,-4.989094e+00,8.724394e-01,2.911141e-01,6.282939e-01,6.433629e-01
0.0031875,2.515000e+01,-4.989340e+00,8.724824e-01,2.904233e-01,6.285188e-01,6.416379e-01
0.00321875,2.515000e+01,-4.989586e+00,8.725255e-01,2.906478e-01,6.291564e-01,6.415149e-01
0.00325,2.515000e+01,-4.989843e+00,8.725703e-01,2.909534e-01,6.293222e-01,6.420531e-01
0.00328125,2.515000e+01,-4.990096e+00,8.726146e-01,2.906178e-01,6.288868e-01,6.417889e-01
0.0033125,2.515000e+01,-4.990357e+00,8.726602e-01,2.906308e-01,6.286130e-01,6.421312e-01
0.00334375,2.515000e+01,-4.990634e+00,8.727086e-01,2.905963e-01,6.277111e-01,6.430130e-01
0.003375,2.515000e+01,-4.990905e+00,8.727561e-01,2.901401e-01,6.271598e-01,6.426026e-01
0.00340625,2.515000e+01,-4.991176e+00,8.728035e-01,2.898762e-01,6.268624e-01,6.423576e-01
0.0034375,2.515000e+01,-4.991402e+00,8.728429e-01,2.889066e-01,6.278243e-01,6.392572e-01
0.00346875,2.515000e+01,-4.991633e+00,8.728834e-01,2.890179e-01,6.278248e-01,6.395324e-01
0.0035,2.515000e+01,-4.991876e+00,8.729259e-01,2.889125e-01,6.271240e-01,6.400448e-01
0.00353125,2.515000e+01,-4.992094e+00,8.729641e-01,2.879752e-01,6.265554e-01,6.385753e-01
0.0035625,2.515000e+01,-4.992300e+00,8.730000e-01,2.874939e-01,6.263953e-01,6.376972e-01
0.00359375,2.515000e+01,-4.992539e+00,8.730418e-01,2.884251e-01,6.265959e-01,6.395883e-01
0.003625,2.515000e+01,-4.992788e+00,8.730853e-01,2.881594e-01,6.256651e-01,6.399817e-01
0.00365625,2.515000e+01,-4.993025e+00,8.731268e-01,2.873914e-01,6.249969e-01,6.389888e-01
0.0036875,2.515000e+01,-4.993223e+00,8.731614e-01,2.863826e-01,6.251622e-01,6.366027e-01
0.00371875,2.515000e+01,-4.993438e+00,8.731989e-01,2.867378e-01,6.249043e-01,6.376830e-01
0.00375,2.515000e+01,-4.993698e+00,8.732445e-01,2.877581e-01,6.245820e-01,6.403156e-01
0.00378125,2.515000e+01,-4.993947e+00,8.732880e-01,2.871460e-01,6.241324e-01,6.394456e-01
0.0038125,2.515000e+01,-4.994152e+00,8.733238e-01,2.858908e-01,6.244025e-01,6.364013e-01
0.00384375,2.515000e+01,-4.994355e+00,8.733594e-01,2.855206e-01,6.238991e-01,6.361157e-01
0.003875,2.515000e+01,-4.994571e+00,8.733971e-01,2.852290e-01,6.226887e-01,6.367286e-01
0.00390625,2.515000e+01,-4.994807e+00,8.734384e-01,2.855160e-01,6.222696e-01,6.378289e-01
0.0039375,2.515000e+01,-4.995026e+00,8.734767e-01,2.853710e-01,6.229167e-01,6.368707e-01
0.00396875,2.515000e+01,-4.995252e+00,8.735162e-01,2.852506e-01,6.224002e-01,6.371592e-01
0.004,2.515000e+01,-4.995490e+00,8.735578e-01,2.850825e-01,6.216341e-01,6.375987e-01
0.00403125,2.515000e+01,-4.995677e+00,8.735905e-01,2.834587e-01,6.214793e-01,6.341487e-01
0.0040625,2.515000e+01,-4.995854e+00,8.736215e-01,2.828464e-01,6.209896e-01,6.333004e-01
0.00409375,2.515000e+01,-4.996043e+00,8.736545e-01,2.829323e-01,6.205537e-01,6.339618e-01
0.004125,2.515000e+01,-4.996260e+00,8.736925e-01,2.835249e-01,6.202904e-01,6.355871e-01
0.00415625,2.515000e+01,-4.996487e+00,8.737322e-01,2.834362e-01,6.197676e-01,6.359529e-01
0.0041875,2.515000e+01,-4.996669e+00,8.737640e-01,2.823737e-01,6.202215e-01,6.331285e-01
0.00421875,2.515000e+01,-4.996845e+00,8.737948e-01,2.817763e-01,6.194349e-01,6.326137e-01
0.00425,2.515000e+01,-4.997048e+00,8.738304e-01,2.819485e-01,6.183908e-01,6.340945e-01
0.00428125,2.515000e+01,-4.997265e+00,8.738683e-01,2.821453e-01,6.181865e-01,6.347741e-01
0.0043125,2.515000e+01,-4.997482e+00,8.739062e-01,2.816844e-01,6.173783e-01,6.345944e-01
0.00434375,2.515000e+01,-4.997678e+00,8.739404e-01,2.808955e-01,6.170492e-01,6.331797e-01
0.004375,2.515000e+01,-4.997863e+00,8.739729e-01,2.806099e-01,6.171372e-01,6.324691e-01
0.00440625,2.515000e+01,-4.998024e+00,8.740009e-01,2.798487e-01,6.174188e-01,6.304857e-01
0.0044375,2.515000e+01,-4.998210e+00,8.740335e-01,2.800189e-01,6.165596e-01,6.317723e-01
0.00446875,2.515000e+01,-4.998401e+00,8.740669e-01,2.797518e-01,6.158551e-01,6.319155e-01
0.0045,2.515000e+01,-4.998623e+00,8.741056e-01,2.802076e-01,6.152049e-01,6.336424e-01
0.00453125,2.515000e+01,-4.998838e+00,8.741432e-01,2.799636e-01,6.152522e-01,6.330691e-01
0.0045625,2.515000e+01,-4.999026e+00,8.741761e-01,2.791064e-01,6.151506e-01,6.312586e-01
0.00459375,2.515000e+01,-4.999226e+00,8.742111e-01,2.790740e-01,6.145683e-01,6.318086e-01
0.004625,2.515000e+01,-4.999423e+00,8.742456e-01,2.786346e-01,6.140144e-01,6.314079e-01
0.00465625,2.515000e+01,-4.999631e+00,8.742820e-01,2.783508e-01,6.131115e-01,6.317200e-01
0.0046875,2.515000e+01,-4.999844e+00,8.743192e-01,2.780178e-01,6.122090e-01,6.319212e-01
0.00471875,2.515000e+01,-4.999997e+00,8.743459e-01,2.763200e-01,6.122517e-01,6.280376e-01
0.00475,2.515000e+01,-5.000150e+00,8.743728e-01,2.762782e-01,6.123243e-01,6.278877e-01
0.00478125,2.515000e+01,-5.000303e+00,8.743995e-01,2.763038e-01,6.126960e-01,6.275841e-01
0.0048125,2.515000e+01,-5.000484e+00,8.744312e-01,2.764972e-01,6.117825e-01,6.289836e-01
0.00484375,2.515000e+01,-5.000695e+00,8.744680e-01,2.767666e-01,6.105779e-01,6.308653e-01
0.004875,2.515000e+01,-5.000893e+00,8.745026e-01,2.761182e-01,6.100566e-01,6.299504e-01
0.00490625,2.515000e+01,-5.001086e+00,8.745365e-01,2.757499e-01,6.098666e-01,6.293304e-01
0.0049375,2.515000e+01,-5.001270e+00,8.745685e-01,2.754525e-01,6.099734e-01,6.285645e-01
0.00496875,2.515000e+01,-5.001455e+00,8.746009e-01,2.750783e-01,6.093716e-01,6.283536e-01
0.005,2.515000e+01,-5.001639e+00,8.746332e-01,2.749195e-01,6.092658e-01,6.281233e-01
0.00503125,2.515000e+01,-5.001844e+00,8.746689e-01,2.749114e-01,6.082997e-01,6.291278e-01
0.0050625,2.515000e+01,-5.002036e+00,8.747026e-01,2.742385e-01,6.076136e-01,6.283211e-01
0.00509375,2.515000e+01,-5.002210e+00,8.747330e-01,2.734089e-01,6.070660e-01,6.270072e-01
0.005125,2.515000e+01,-5.002373e+00,8.747614e-01,2.728749e-01,6.069892e-01,6.258820e-01
0.00515625,2.515000e+01,-5.002556e+00,8.747935e-01,2.733814e-01,6.069155e-01,6.271426e-01
0.0051875,2.515000e+01,-5.002755e+00,8.748282e-01,2.736758e-01,6.066854e-01,6.280813e-01
0.00521875,2.515000e+01,-5.002941e+00,8.748608e-01,2.729300e-01,6.058714e-01,6.272347e-01
0.00525,2.515000e+01,-5.003113e+00,8.748909e-01,2.720252e-01,6.050153e-01,6.260611e-01
0.00528125,2.515000e+01,-5.003281e+00,8.749203e-01,2.713780e-01,6.043071e-01,6.253246e-01
0.0053125,2.515000e+01,-5.003454e+00,8.749505e-01,2.712996e-01,6.040818e-01,6.253990e-01
0.00534375,2.515000e+01,-5.003645e+00,8.749839e-01,2.716008e-01,6.038201e-01,6.263882e-01
0.005375,2.515000e+01,-5.003835e+00,8.750170e-01,2.715556e-01,6.039865e-01,6.261352e-01
0.00540625,2.515000e+01,-5.004032e+00,8.750515e-01,2.714088e-01,6.034000e-01,6.264299e-01
0.0054375,2.515000e+01,-5.004216e+00,8.750838e-01,2.705884e-01,6.026102e-01,6.253777e-01
0.00546875,2.515000e+01,-5.004381e+00,8.751126e-01,2.696239e-01,6.019415e-01,6.238616e-01
0.0055,2.515000e+01,-5.004558e+00,8.751436e-01,2.696263e-01,6.013676e-01,6.244846e-01
0.00553125,2.515000e+01,-5.004748e+00,8.751768e-01,2.700539e-01,6.015019e-01,6.253590e-01
0.0055625,2.515000e+01,-5.004951e+00,8.752122e-01,2.701907e-01,6.011933e-01,6.260222e-01
0.00559375,2.515000e+01,-5.005112e+00,8.752404e-01,2.687972e-01,6.009796e-01,6.230350e-01
0.005625,2.515000e+01,-5.005273e+00,8.752686e-01,2.679959e-01,5.996833e-01,6.225404e-01
0.00565625,2.515000e+01,-5.005433e+00,8.752965e-01,2.674735e-01,5.989620e-01,6.220947e-01
0.0056875,2.515000e+01,-5.005616e+00,8.753286e-01,2.680626e-01,5.988756e-01,6.235781e-01
0.00571875,2.515000e+01,-5.005796e+00,8.753600e-01,2.680033e-01,5.990826e-01,6.232474e-01
0.00575,2.515000e+01,-5.005985e+00,8.753931e-01,2.682058e-01,5.988714e-01,6.239614e-01
0.00578125,2.515000e+01,-5.006183e+00,8.754278e-01,2.681505e-01,5.985055e-01,6.242390e-01
0.0058125,2.515000e+01,-5.006364e+00,8.754595e-01,2.670817e-01,5.976183e-01,6.226966e-01
0.00584375,2.515000e+01,-5.006540e+00,8.754902e-01,2.666332e-01,5.971771e-01,6.221318e-01
0.005875,2.515000e+01,-5.006720e+00,8.755216e-01,2.665317e-01,5.966664e-01,6.224497e-01
0.00590625,2.515000e+01,-5.006911e+00,8.755551e-01,2.665772e-01,5.961883e-01,6.230788e-01
0.0059375,2.515000e+01,-5.007101e+00,8.755882e-01,2.664086e-01,5.961283e-01,6.227712e-01
0.00596875,2.515000e+01,-5.007257e+00,8.756154e-01,2.649737e-01,5.956128e-01,6.199726e-01
0.006,2.515000e+01,-5.007429e+00,8.756456e-01,2.650519e-01,5.950074e-01,6.208076e-01
0.00603125,2.515000e+01,-5.007604e+00,8.756762e-01,2.650055e-01,5.947778e-01,6.209605e-01
0.0060625,2.515000e+01,-5.007794e+00,8.757094e-01,2.651356e-01,5.941749e-01,6.219190e-01
0.00609375,2.515000e+01,-5.007980e+00,8.757419e-01,2.648399e-01,5.939564e-01,6.214768e-01
0.006125,2.515000e+01,-5.008159e+00,8.757733e-01,2.645526e-01,5.938427e-01,6.209440e-01
0.00615625,2.515000e+01,-5.008340e+00,8.758050e-01,2.643205e-01,5.934573e-01,6.208247e-01
0.0061875,2.515000e+01,-5.008506e+00,8.758339e-01,2.635227e-01,5.929913e-01,6.194578e-01
0.00621875,2.515000e+01,-5.008678e+00,8.758640e-01,2.633193e-01,5.923690e-01,6.196511e-01
0.00625,2.515000e+01,-5.008856e+00,8.758951e-01,2.632520e-01,5.917751e-01,6.201365e-01
0.00628125,2.515000e+01,-5.009035e+00,8.759265e-01,2.631541e-01,5.915782e-01,6.201343e-01
0.0063125,2.515000e+01,-5.009213e+00,8.759577e-01,2.626463e-01,5.909938e-01,6.195720e-01
0.00634375,2.515000e+01,-5.009386e+00,8.759878e-01,2.621871e-01,5.905599e-01,6.189644e-01
0.006375,2.515000e+01,-5.009574e+00,8.760207e-01,2.626881e-01,5.907584e-01,6.199620e-01
0.00640625,2.515000e+01,-5.009755e+00,8.760523e-01,2.625033e-01,5.906510e-01,6.196605e-01
0.0064375,2.515000e+01,-5.009938e+00,8.760844e-01,2.622932e-01,5.901550e-01,6.197076e-01
0.00646875,2.515000e+01,-5.010118e+00,8.761158e-01,2.617716e-01,5.896675e-01,6.190091e-01
0.0065,2.515000e+01,-5.010300e+00,8.761476e-01,2.614975e-01,5.891436e-01,6.189335e-01
0.00653125,2.515000e+01,-5.010475e+00,8.761783e-01,2.612060e-01,5.889488e-01,6.184693e-01
0.0065625,2.515000e+01,-5.010647e+00,8.762083e-01,2.603635e-01,5.877768e-01,6.177253e-01
0.00659375,2.515000e+01,-5.010842e+00,8.762424e-01,2.605375e-01,5.870060e-01,6.189736e-01
0.006625,2.515000e+01,-5.011020e+00,8.762736e-01,2.601754e-01,5.873171e-01,6.178076e-01
0.00665625,2.515000e+01,-5.011201e+00,8.763052e-01,2.604413e-01,5.876325e-01,6.181297e-01
0.0066875,2.515000e+01,-5.011378e+00,8.763361e-01,2.602199e-01,5.874514e-01,6.178166e-01
0.00671875,2.515000e+01,-5.011557e+00,8.763674e-01,2.599467e-01,5.869296e-01,6.177382e-01
0.00675,2.515000e+01,-5.011741e+00,8.763997e-01,2.597235e-01,5.862146e-01,6.179838e-01
0.00678125,2.515000e+01,-5.011911e+00,8.764293e-01,2.588693e-01,5.855681e-01,6.166519e-01
0.0068125,2.515000e+01,-5.012081e+00,8.764590e-01,2.583526e-01,5.847657e-01,6.162868e-01
0.00684375,2.515000e+01,-5.012250e+00,8.764887e-01,2.583896e-01,5.849652e-01,6.161853e-01
0.006875,2.515000e+01,-5.012429e+00,8.765200e-01,2.587594e-01,5.851742e-01,6.168693e-01
0.00690625,2.515000e+01,-5.012615e+00,8.765525e-01,2.589264e-01,5.851416e-01,6.173243e-01
0.0069375,2.515000e+01,-5.012799e+00,8.765847e-01,2.584543e-01,5.844555e-01,6.169449e-01
0.00696875,2.515000e+01,-5.012990e+00,8.766181e-01,2.581280e-01,5.836774e-01,6.170113e-01
0.007,2.515000e+01,-5.013177e+00,8.766508e-01,2.578378e-01,5.834073e-01,6.166254e-01
0.00703226,2.515000e+01,-5.013361e+00,8.766830e-01,2.574668e-01,5.825090e-01,6.167107e-01
0.00706452,2.515000e+01,-5.013547e+00,8.767154e-01,2.576233e-01,5.829118e-01,6.166814e-01
0.00709677,2.515000e+01,-5.013733e+00,8.767481e-01,2.576519e-01,5.829697e-01,6.167122e-01
0.00712903,2.515000e+01,-5.013924e+00,8.767813e-01,2.573079e-01,5.823421e-01,6.165758e-01
0.00716129,2.515000e+01,-5.014134e+00,8.768181e-01,2.565425e-01,5.804462e-01,6.167753e-01
0.00719355,2.515000e+01,-5.014336e+00,8.768535e-01,2.561896e-01,5.803003e-01,6.161067e-01
0.00722581,2.515000e+01,-5.014514e+00,8.768846e-01,2.557643e-01,5.805936e-01,6.147951e-01
0.00725806,2.515000e+01,-5.014689e+00,8.769152e-01,2.560666e-01,5.811359e-01,6.149686e-01
0.00729032,2.515000e+01,-5.014869e+00,8.769467e-01,2.559496e-01,5.808258e-01,6.150380e-01
0.00732258,2.515000e+01,-5.015068e+00,8.769814e-01,2.560854e-01,5.803230e-01,6.159218e-01
0.00735484,2.515000e+01,-5.015273e+00,8.770172e-01,2.559527e-01,5.798159e-01,6.161662e-01
0.0073871,2.515000e+01,-5.015464e+00,8.770506e-01,2.551250e-01,5.791051e-01,6.149506e-01
0.00741935,2.515000e+01,-5.015652e+00,8.770834e-01,2.549303e-01,5.788887e-01,6.147341e-01
0.00745161,2.515000e+01,-5.015826e+00,8.771140e-01,2.545721e-01,5.788772e-01,6.139042e-01
0.00748387,2.515000e+01,-5.016011e+00,8.771463e-01,2.546207e-01,5.784644e-01,6.144821e-01
0.00751613,2.515000e+01,-5.016209e+00,8.771809e-01,2.544989e-01,5.779695e-01,6.147387e-01
0.00754839,2.515000e+01,-5.016415e+00,8.772171e-01,2.543596e-01,5.775651e-01,6.148572e-01
0.00758065,2.515000e+01,-5.016616e+00,8.772522e-01,2.542340e-01,5.775330e-01,6.146125e-01
0.0076129,2.515000e+01,-5.016798e+00,8.772840e-01,2.541305e-01,5.779837e-01,6.139054e-01
0.00764516,2.515000e+01,-5.016990e+00,8.773174e-01,2.539979e-01,5.773213e-01,6.143126e-01
0.00767742,2.515000e+01,-5.017183e+00,8.773513e-01,2.537994e-01,5.769970e-01,6.142010e-01
0.00770968,2.515000e+01,-5.017377e+00,8.773852e-01,2.536161e-01,5.766426e-01,6.141586e-01
0.00774194,2.515000e+01,-5.017585e+00,8.774216e-01,2.533748e-01,5.756412e-01,6.146674e-01
0.00777419,2.515000e+01,-5.017803e+00,8.774596e-01,2.530132e-01,5.747088e-01,6.148126e-01
0.00780645,2.515000e+01,-5.018008e+00,8.774955e-01,2.525713e-01,5.746198e-01,6.138588e-01
0.00783871,2.515000e+01,-5.018200e+00,8.775291e-01,2.523661e-01,5.748109e-01,6.131795e-01
0.00787097,2.515000e+01,-5.018395e+00,8.775631e-01,2.525725e-01,5.751716e-01,6.133202e-01
0.00790323,2.515000e+01,-5.018592e+00,8.775977e-01,2.525321e-01,5.749826e-01,6.134478e-01
0.00793548,2.515000e+01,-5.018778e+00,8.776302e-01,2.522320e-01,5.750320e-01,6.126887e-01
0.00796774,2.515000e+01,-5.018975e+00,8.776647e-01,2.517748e-01,5.736236e-01,6.131035e-01
0.008,2.515000e+01,-5.019183e+00,8.777010e-01,2.517119e-01,5.731645e-01,6.134672e-01
0.00803226,2.515000e+01,-5.019392e+00,8.777375e-01,2.516164e-01,5.730192e-01,6.134149e-01
0.00806452,2.515000e+01,-5.019583e+00,8.777710e-01,2.511260e-01,5.729513e-01,6.123155e-01
0.00809677,2.515000e+01,-5.019780e+00,8.778054e-01,2.511751e-01,5.728976e-01,6.125167e-01
0.00812903,2.515000e+01,-5.019996e+00,8.778432e-01,2.513213e-01,5.725311e-01,6.132922e-01
0.00816129,2.515000e+01,-5.020214e+00,8.778812e-01,2.509828e-01,5.719330e-01,6.131328e-01
0.00819355,2.515000e+01,-5.020415e+00,8.779164e-01,2.507790e-01,5.722157e-01,6.123571e-01
0.00822581,2.515000e+01,-5.020606e+00,8.779498e-01,2.503385e-01,5.719383e-01,6.116009e-01
0.00825806,2.515000e+01,-5.020804e+00,8.779844e-01,2.504743e-01,5.718561e-01,6.120447e-01
0.00829032,2.515000e+01,-5.020999e+00,8.780186e-01,2.502330e-01,5.715502e-01,6.118066e-01
0.00832258,2.515000e+01,-5.021198e+00,8.780534e-01,2.493536e-01,5.697322e-01,6.116258e-01
0.00835484,2.515000e+01,-5.021424e+00,8.780930e-01,2.494662e-01,5.689519e-01,6.127690e-01
0.0083871,2.515000e+01,-5.021650e+00,8.781324e-01,2.493752e-01,5.688192e-01,6.127159e-01
0.00841935,2.515000e+01,-5.021856e+00,8.781683e-01,2.493748e-01,5.697690e-01,6.117185e-01
0.00845161,2.515000e+01,-5.022055e+00,8.782033e-01,2.491489e-01,5.696311e-01,6.113367e-01
0.00848387,2.515000e+01,-5.022270e+00,8.782407e-01,2.494751e-01,5.697232e-01,6.120643e-01
0.00851613,2.515000e+01,-5.022491e+00,8.782794e-01,2.492578e-01,5.690819e-01,6.122470e-01
0.00854839,2.515000e+01,-5.022691e+00,8.783145e-01,2.483622e-01,5.684159e-01,6.107868e-01
0.00858065,2.515000e+01,-5.022899e+00,8.783509e-01,2.481953e-01,5.678473e-01,6.110130e-01
0.0086129,2.515000e+01,-5.023111e+00,8.783880e-01,2.484654e-01,5.681858e-01,6.113388e-01
0.00864516,2.515000e+01,-5.023339e+00,8.784278e-01,2.486603e-01,5.676941e-01,6.123764e-01
0.00867742,2.515000e+01,-5.023554e+00,8.784654e-01,2.475641e-01,5.663257e-01,6.111758e-01
0.00870968,2.515000e+01,-5.023769e+00,8.785030e-01,2.471777e-01,5.658650e-01,6.107448e-01
0.00874194,2.515000e+01,-5.023974e+00,8.785388e-01,2.469617e-01,5.659976e-01,6.100931e-01
0.00877419,2.515000e+01,-5.024167e+00,8.785725e-01,2.472862e-01,5.672002e-01,6.096228e-01
0.00880645,2.515000e+01,-5.024375e+00,8.786089e-01,2.473978e-01,5.668553e-01,6.102943e-01
0.00883871,2.515000e+01,-5.024602e+00,8.786487e-01,2.475425e-01,5.662693e-01,6.113109e-01
0.00887097,2.515000e+01,-5.024836e+00,8.786896e-01,2.474714e-01,5.658692e-01,6.115960e-01
0.00890323,2.515000e+01,-5.025047e+00,8.787264e-01,2.467352e-01,5.653995e-01,6.103087e-01
0.00893548,2.515000e+01,-5.025255e+00,8.787629e-01,2.461614e-01,5.645555e-01,6.098249e-01
0.00896774,2.515000e+01,-5.025485e+00,8.788030e-01,2.465657e-01,5.643697e-01,6.110553e-01
0.009,2.515000e+01,-5.025718e+00,8.788437e-01,2.464631e-01,5.641022e-01,6.111190e-01
0.00903333,2.515000e+01,-5.025960e+00,8.788862e-01,2.460698e-01,5.628149e-01,6.115691e-01
0.00906667,2.515000e+01,-5.026185e+00,8.789254e-01,2.456588e-01,5.631608e-01,6.101997e-01
0.0091,2.515000e+01,-5.026397e+00,8.789626e-01,2.455973e-01,5.637500e-01,6.094354e-01
0.00913333,2.515000e+01,-5.026612e+00,8.790001e-01,2.456801e-01,5.638790e-01,6.095274e-01
0.00916667,2.515000e+01,-5.026867e+00,8.790447e-01,2.461240e-01,5.629607e-01,6.116554e-01
0.0092,2.515000e+01,-5.027116e+00,8.790883e-01,2.458857e-01,5.628949e-01,6.111653e-01
0.00923333,2.515000e+01,-5.027332e+00,8.791260e-01,2.450864e-01,5.630218e-01,6.090672e-01
0.00926667,2.515000e+01,-5.027539e+00,8.791622e-01,2.442265e-01,5.618029e-01,6.082723e-01
0.0093,2.515000e+01,-5.027777e+00,8.792039e-01,2.443942e-01,5.607478e-01,6.098639e-01
0.00933333,2.515000e+01,-5.028029e+00,8.792479e-01,2.447585e-01,5.609263e-01,6.106092e-01
0.00936667,2.515000e+01,-5.028253e+00,8.792871e-01,2.442668e-01,5.613054e-01,6.089982e-01
0.0094,2.515000e+01,-5.028504e+00,8.793310e-01,2.443486e-01,5.604819e-01,6.101277e-01
0.00943333,2.515000e+01,-5.028751e+00,8.793742e-01,2.442344e-01,5.606404e-01,6.097000e-01
0.00946667,2.515000e+01,-5.028984e+00,8.794150e-01,2.442650e-01,5.613117e-01,6.090757e-01
0.0095,2.515000e+01,-5.029198e+00,8.794524e-01,2.437190e-01,5.610163e-01,6.080596e-01
0.00953333,2.515000e+01,-5.029441e+00,8.794948e-01,2.435752e-01,5.594194e-01,6.094653e-01
0.00956667,2.515000e+01,-5.029681e+00,8.795368e-01,2.433875e-01,5.592051e-01,6.092582e-01
0.0096,2.515000e+01,-5.029896e+00,8.795744e-01,2.429766e-01,5.598169e-01,6.075906e-01
0.00963333,2.515000e+01,-5.030143e+00,8.796172e-01,2.429384e-01,5.584912e-01,6.089673e-01
0.00966667,2.515000e+01,-5.030418e+00,8.796656e-01,2.433614e-01,5.580610e-01,6.105312e-01
0.0097,2.515000e+01,-5.030713e+00,8.797175e-01,2.436666e-01,5.578467e-01,6.115677e-01
0.00973333,2.515000e+01,-5.030937e+00,8.797562e-01,2.423300e-01,5.583853e-01,6.076530e-01
0.00976667,2.515000e+01,-5.031137e+00,8.797914e-01,2.418481e-01,5.585933e-01,6.062429e-01
0.0098,2.515000e+01,-5.031366e+00,8.798318e-01,2.424237e-01,5.585122e-01,6.078016e-01
0.00983333,2.515000e+01,-5.031613e+00,8.798749e-01,2.427398e-01,5.584775e-01,6.086619e-01
0.00986667,2.515000e+01,-5.031898e+00,8.799242e-01,2.421223e-01,5.556248e-01,6.102649e-01
0.0099,2.515000e+01,-5.032136e+00,8.799664e-01,2.405262e-01,5.544749e-01,6.075286e-01
0.00993333,2.515000e+01,-5.032346e+00,8.800025e-01,2.402267e-01,5.552178e-01,6.059856e-01
0.00996667,2.515000e+01,-5.032563e+00,8.800412e-01,2.411264e-01,5.569516e-01,6.063873e-01
0.01,2.515000e+01,-5.032811e+00,8.800843e-01,2.414020e-01,5.562603e-01,6.078649e-01
